Full Address,LatLong
"342 EAST 110TH STREET New York, NY 10029",
"1992 2 AVENUE                             New York, NY 10029",
"112 EAST 101 STREET                       New York, NY 10029",
"1810 THIRD AVENUE New York, NY 10029",
"305 EAST 108 STREET                       New York, NY 10029",
"148 EAST 98TH STREET                      New York, NY 10029",
"22 EAST 109 STREET                        New York, NY 10029",
"112 EAST 103RD STREET                     New York, NY 10029",
"1270 5TH AVENUE New York, NY 10029",
"1864 3RD AVENUE New York, NY 10029",
"423-425 EAST 115 STREET                   New York, NY 10029",
"2014 2 AVENUE                             New York, NY 10029",
"1711 LEXINGTON                            New York, NY 10029",
"2132 SECOND AVENUE New York, NY 10029",
"1280 5 AVENUE                             New York, NY 10029",
"186 E. 111TH ST New York, NY 10029",
"225 EAST 111 STREET New York, NY 10029",
"224 EAST 122 STREET                       New York, NY 10029",
"129 EAST 102ND STREET New York, NY 10029",
"2172 2 AVENUE                             New York, NY 10029",
"2159 1ST AVENUE New York, NY 10029",
"440 EAST 115 STREET                       New York, NY 10029",
"127 EAST 102ND STREET                     New York, NY 10029",
"317 EAST 111TH STREET                     New York, NY 10029",
"217 EAST 116 STREET                       New York, NY 10029",
"209 EAST 111 STREET                       New York, NY 10029",
"238 EAST 116TH STREET                     New York, NY 10029",
"1998 2 AVENUE                             New York, NY 10029",
"2044 2 AVENUE                             New York, NY 10029",
"242 EAST 116 STREET                       New York, NY 10029",
"306 EAST 105TH STREET                     New York, NY 10029",
"427 EAST 115 STREET                       New York, NY 10029",
"177-179 EAST 101ST New York, NY 10029",
"129 EAST 102 STREET New York, NY 10029",
"114 EAST 98TH STREET New York, NY 10029",
"N/A 2 AVENUE                              New York, NY 10029",
"309 EAST 108TH STREET                     New York, NY 10029",
"129-31 EAST 102ND STREET New York, NY 10029",
"110 EAST 97TH   STREET New York, NY 10029",
"422 EAST 115                              New York, NY 10029",
"330 E 109TH STREET                        New York, NY 10029",
"1575 LEXINGTON AVENUE                     New York, NY 10029",
"309 EAST 105 STREET New York, NY 10029",
"2334 1 AVENUE                             New York, NY 10029",
"2118 2 AVENUE New York, NY 10029",
"1985 3 AVENUE                             New York, NY 10029",
"2154 SECOND AVENUE New York, NY 10029",
"103 EAST 101 STREET                       New York, NY 10029",
"101 EAST 103 STREET New York, NY 10029",
"107 EAST 100 STREET New York, NY 10029",
"1212 5 AVENUE New York, NY 10029",
"307 EAST 109TH STREET New York, NY 10029",
"342 EAST 100                              New York, NY 10029",
"306 EAST 105 STREET New York, NY 10029",
"417 EAST 114TH STREET                     New York, NY 10029",
"317 EAST 111 STREET                       New York, NY 10029",
"242-244 EAST 106TH New York, NY 10029",
"326 EAST 109 STREET New York, NY 10029",
"2059 2 AVENUE                             New York, NY 10029",
"158 EAST 100TH STREET                     New York, NY 10029",
"2150 2 AVENUE                             New York, NY 10029",
"77 EAST 110 STREET New York, NY 10029",
"1215 FIFTH AVENUE New York, NY 10029",
"104 EAST 101 STREET New York, NY 10029",
"1620 LEXINGTON AVENUE New York, NY 10029",
"16 EAST 98TH STREET New York, NY 10029",
"1511 LEXINGTON AVE                        New York, NY 10029",
"101 EAST 101 STREET                       New York, NY 10029",
"271 PLEASANT AVENUE                       New York, NY 10029",
"416 EAST 115 STREET                       New York, NY 10029",
"2012-2014 THIRD AVENUE New York, NY 10029",
"161 EAST 110TH STREET                     New York, NY 10029",
"153 EAST 115TH STREET                     New York, NY 10029",
"306 EAST 106 STREET                       New York, NY 10029",
"1309 5 AVENUE                             New York, NY 10029",
"1595 LEXINGTON AVENUE                     New York, NY 10029",
"423 EAST 114TH STREET                     New York, NY 10029",
"107 EAST 107 STREET                       New York, NY 10029",
"12 EAST 97TH STREET New York, NY 10029",
"414 EAST 116TH STREET New York, NY 10029",
"235 EAST 111TH STREET                     New York, NY 10029",
"178 EAST 108 STREET                       New York, NY 10029",
"1904 THIRD AVE New York, NY 10029",
"1642 MADISON AVENUE                       New York, NY 10029",
"305 EAST 109TH STREET New York, NY 10029",
"103 EAST 100 STREET New York, NY 10029",
"150 EAST 105 STREET                       New York, NY 10029",
"261-269 PLEASANT AVENUE                   New York, NY 10029",
"419 EAST 116 STREET New York, NY 10029",
"307 EAST 105 STREET                       New York, NY 10029",
"186 EAST 111 STREET New York, NY 10029",
"309 EAST 110 STREET New York, NY 10029",
"2027 1ST AVENUE New York, NY 10029",
"169 EAST 110 STREET                       New York, NY 10029",
"24 EAST 103RD STREET                      New York, NY 10029",
"12 EAST 116 STREET                        New York, NY 10029",
"342 EAST 110TH STREET                     New York, NY 10029",
"101 EAST 103 STREET                       New York, NY 10029",
"166 EAST 100TH                            New York, NY 10029",
"164 EAST 105TH STREET New York, NY 10029",
"330 EAST 109TH STREET                     New York, NY 10029",
"1212 FIFTH AVENUE                         New York, NY 10029",
"409 EAST 115TH STREET                     New York, NY 10029",
"337 EAST 104TH STREET New York, NY 10029",
"419 EAST 114TH STREET                     New York, NY 10029",
"120 EAST 116 STREET                       New York, NY 10029",
"155 EAST 115 STREET                       New York, NY 10029",
"330 EAST 109 STREET New York, NY 10029",
"161 EAST 110 STREET                       New York, NY 10029",
"184 EAST 111TH STREET                     New York, NY 10029",
"166 EAST 100 STREET                       New York, NY 10029",
"166 EAST 104 STREET New York, NY 10029",
"242 EAST 110 STREET New York, NY 10029",
"102 EAST 104 STREET New York, NY 10029",
"319 EAST 105TH                            New York, NY 10029",
"129-31 E 102ND STREET New York, NY 10029",
"348 EAST 116TH STREET                     New York, NY 10029",
"161 E 110TH ST                            New York, NY 10029",
"1557 LEXINGTON AVENUE                     New York, NY 10029",
"62 EAST 117 STREET New York, NY 10029",
"221 E 115TH STREET                        New York, NY 10029",
"2061 2 AVENUE                             New York, NY 10029",
"165 EAST 107 STREET                       New York, NY 10029",
"1158 FIFTH AVENUE New York, NY 10029",
"1280 5 AVENUE New York, NY 10029",
"2162 2 AVENUE                             New York, NY 10029",
"2132 2ND AVE                              New York, NY 10029",
"1701 LEXINGTON AVENUE                     New York, NY 10029",
"169 EAST 102ND STREET New York, NY 10029",
"2050 2 AVENUE                             New York, NY 10029",
"114 EAST 102 STREET New York, NY 10029",
"351 E 116TH STREET New York, NY 10029",
"19 EAST 109 STREET New York, NY 10029",
"1200 5 AVENUE                             New York, NY 10029",
"1170 5 AVENUE New York, NY 10029",
"161 EAST 110 STREET New York, NY 10029",
"1906 THIRD AVE New York, NY 10029",
"210 EAST 119 STREET                       New York, NY 10029",
"333 EAST 109TH STREET New York, NY 10029",
"1270 FIFTH AVENUE New York, NY 10029",
"75 EAST 116 STREET New York, NY 10029",
"227 EAST 111 STREET                       New York, NY 10029",
"308 EAST 106 STREET                       New York, NY 10029",
"153 EAST 115 STREET                       New York, NY 10029",
"333 EAST 116 STREET New York, NY 10029",
"19 EAST 109 STREET                        New York, NY 10029",
"1698 LEXINGTON AVENUE                     New York, NY 10029",
"152 EAST 105 STREET                       New York, NY 10029",
"2100 2 AVENUE                             New York, NY 10029",
"2123 1 AVENUE                             New York, NY 10029",
"311 EAST 104 STREET                       New York, NY 10029",
"1987 3 AVENUE                             New York, NY 10029",
"1982 3 AVENUE                             New York, NY 10029",
"336 E 112TH ST                            New York, NY 10029",
"1733 LEXINGTON AVENUE                     New York, NY 10029",
"1737 LEXINGTON AVENUE                     New York, NY 10029",
"316 EAST 104 STREET                       New York, NY 10029",
"322 EAST 109 STREET New York, NY 10029",
"22 EAST 103RD STREET                      New York, NY 10029",
"18 EAST 109 STREET                        New York, NY 10029",
"323 EAST 108 STREET New York, NY 10029",
"2132 2 AVENUE                             New York, NY 10029",
"441 EAST 116 STREET New York, NY 10029",
"168 EAST 104 STREET New York, NY 10029",
"154 EAST 106TH STREET                     New York, NY 10029",
"178 EAST 101 STREET New York, NY 10029",
"26 EAST 109 STREET                        New York, NY 10029",
"169 EAST 102ND STREET                     New York, NY 10029",
"325 EAST 101 STREET                       New York, NY 10029",
"112 EAST 98 New York, NY 10029",
"77 EAST 110TH STREET                      New York, NY 10029",
"1635 LEXINGTON AVENUE                     New York, NY 10029",
"215 EAST 96TH STREET New York, NY 10029",
"305 EAST 109 STREET New York, NY 10029",
"1270 FIFTH AVE New York, NY 10029",
"110 EAST 97TH   STREET                    New York, NY 10029",
"212 EAST 111 STREET                       New York, NY 10029",
"1655 MADISON AVENUE                       New York, NY 10029",
"1158 5TH AVENUE New York, NY 10029",
"16 EAST 116 STREET                        New York, NY 10029",
"111-117 EAST 100 STREET New York, NY 10029",
"1908 3 AVENUE                             New York, NY 10029",
"104 EAST 116TH STREET                     New York, NY 10029",
"342 EAST 110 STREET New York, NY 10029",
"194 EAST 101 STREET                       New York, NY 10029",
"217 EAST 115 STREET New York, NY 10029",
"226-230 EAST 106TH STREET New York, NY 10029",
"2042 2 AVENUE                             New York, NY 10029",
"215 EAST 115 STREET                       New York, NY 10029",
"169 EAST 102 STREET New York, NY 10029",
"182 EAST 111TH STREET                     New York, NY 10029",
"1270 5TH AVENUE                           New York, NY 10029",
"337 EAST 115 STREET New York, NY 10029",
"217 EAST 96TH STREET New York, NY 10029",
"1516 PARK AVENUE                          New York, NY 10029",
"2141 2 AVENUE                             New York, NY 10029",
"1753 LEXINGTON AVENUE                     New York, NY 10029",
"350 EAST 116 STREET                       New York, NY 10029",
"16 EAST 109 STREET                        New York, NY 10029",
"324 EAST 112TH                            New York, NY 10029",
"2057 2 AVENUE                             New York, NY 10029",
"2147 2 AVENUE                             New York, NY 10029",
"319 EAST 105 STREET New York, NY 10029",
"2021 FIRST AVENUE New York, NY 10029",
"1270 5 AVENUE New York, NY 10029",
"345 EAST 104TH STREET                     New York, NY 10029",
"23 EAST 108                               New York, NY 10029",
"11 EAST 115 STREET                        New York, NY 10029",
"204 EAST 112TH STREET                     New York, NY 10029",
"1280 FIFTH AVENUE                         New York, NY 10029",
"318 EAST 106 STREET                       New York, NY 10029",
"2019 FIRST AVENUE                         New York, NY 10029",
"17 EAST 97TH ST New York, NY 10029",
"2056 2 AVENUE New York, NY 10029",
"155 EAST 117 STREET                       New York, NY 10029",
"26 EAST 103RD STREET                      New York, NY 10029",
"154 EAST 105 STREET                       New York, NY 10029",
"453 EAST 117 STREET New York, NY 10029",
"163 EAST 107 STREET New York, NY 10029",
"2053 2 AVENUE                             New York, NY 10029",
"1990 2 AVENUE                             New York, NY 10029",
"119 EAST 101ST STREET                     New York, NY 10029",
"119-121 EAST 100 STREET New York, NY 10029",
"2154 2 AVENUE New York, NY 10029",
"103 EAST 103 STREET                       New York, NY 10029",
"119 EAST 101 STREET New York, NY 10029",
"442-444 EAST 115TH STREET                 New York, NY 10029",
"339 EAST 116 STREET                       New York, NY 10029",
"2159 FIRST AVENUE New York, NY 10029",
"324 EAST 112TH STREET New York, NY 10029",
"217 EAST 111TH STREET New York, NY 10029",
"2132 2 AVENUE New York, NY 10029",
"195 EAST 100 STREET                       New York, NY 10029",
"1571 LEXINGTON AVENUE                     New York, NY 10029",
"1810 3 AVENUE                             New York, NY 10029",
"337 EAST 115 STREET                       New York, NY 10029",
"2019 1 AVENUE                             New York, NY 10029",
"115-121 EAST 116TH STREET New York, NY 10029",
"2040 2 AVENUE                             New York, NY 10029",
"354 EAST 116 STREET                       New York, NY 10029",
"225 EAST 110TH STREET                     New York, NY 10029",
"122 EAST 103RD STREET                     New York, NY 10029",
"161-167 EAST 109 STREET                   New York, NY 10029",
"1634 LEXINGTON AVENUE                     New York, NY 10029",
"147 EAST 116 STREET                       New York, NY 10029",
"116 EAST 102 STREET New York, NY 10029",
"1937 FIRST AVENUE                         New York, NY 10029",
"447-449 EAST 116 STREET New York, NY 10029",
"2000 SECOND AVENUE                        New York, NY 10029",
"421 EAST 114TH STREET                     New York, NY 10029",
"12 EAST 97TH New York, NY 10029",
"1760 THIRD AVENUE                         New York, NY 10029",
"1661 LEXINGTON AVENUE                     New York, NY 10029",
"426-430 EAST 115 STREET                   New York, NY 10029",
"105 EAST 100 STREET New York, NY 10029",
"175 EAST 105 STREET                       New York, NY 10029",
"2019-2021 1 AVENUE                        New York, NY 10029",
"1962 1 AVENUE                             New York, NY 10029",
"1955 1 AVENUE                             New York, NY 10029",
"105 EAST 97TH STREET New York, NY 10029",
"310 EAST 106 STREET                       New York, NY 10029",
"154 EAST 109TH New York, NY 10029",
"122 EAST 101ST STREET New York, NY 10029",
"336 EAST 112 STREET                       New York, NY 10029",
"303 EAST 105 STREET                       New York, NY 10029",
"322 EAST 109TH STREET New York, NY 10029",
"1630 MADISON AVENUE New York, NY 10029",
"1200 5TH AVENUE                           New York, NY 10029",
"1680 MADISON AVENUE New York, NY 10029",
"101C EAST 97TH STREET                     New York, NY 10029",
"2254 2 AVENUE                             New York, NY 10029",
"1810 THIRD AVENUE                         New York, NY 10029",
"233 EAST 111TH STREET                     New York, NY 10029",
"1992 THIRD AVENUE                         New York, NY 10029",
"167 EAST 99TH   STREET                    New York, NY 10029",
"218 EAST 112 STREET New York, NY 10029",
"120 EAST 117 STREET                       New York, NY 10029",
"21-23 EAST 104 STREET New York, NY 10029",
"108 EAST 104 STREET                       New York, NY 10029",
"138 EAST 112TH STREET                     New York, NY 10029",
"NA EAST 107 STREET                        New York, NY 10029",
"225 EAST 111 STREET                       New York, NY 10029",
"1567 LEXINGTON AVENUE                     New York, NY 10029",
"111 EAST 115 STREET                       New York, NY 10029",
"124 EAST 107 STREET                       New York, NY 10029",
"2243 1ST AVENUE                           New York, NY 10029",
"2051 2 AVENUE New York, NY 10029",
"180 EAST 111 STREET                       New York, NY 10029",
"2026-2030 LEXINGTON AVENUE                New York, NY 10029",
"1882 THIRD AVENUE                         New York, NY 10029",
"1170 5TH AVENUE New York, NY 10029",
"1630 MADISON AVENUE                       New York, NY 10029",
"150 EAST 112TH STREET                     New York, NY 10029",
"2330 2 AVENUE                             New York, NY 10029",
"324 EAST 112TH STREET                     New York, NY 10029",
"330 EAST 109                              New York, NY 10029",
"169 EAST 102 STREET                       New York, NY 10029",
"169 EAST 99TH   STREET                    New York, NY 10029",
"17 EAST 97TH STREET New York, NY 10029",
"107-111 EAST 115 STREET                   New York, NY 10029",
"2132 SECOND AVENUE                        New York, NY 10029",
"301 EAST 103RD STREET                     New York, NY 10029",
"1501 LEXINGTON AVENUE                     New York, NY 10029",
"1325 PARK AVENUE New York, NY 10029",
"171 EAST 99TH   STREET                    New York, NY 10029",
"333 EAST 109 STREET New York, NY 10029",
"161 EAST 110TH ST                         New York, NY 10029",
"160 EAST 105 STREET                       New York, NY 10029",
"415-421 EAST 115 STREET                   New York, NY 10029",
"1627 PARK AVENUE                          New York, NY 10029",
"2239 1ST AVENUE New York, NY 10029",
"247 EAST 111 STREET                       New York, NY 10029",
"1274 5 AVENUE New York, NY 10029",
"438 EAST 115 STREET                       New York, NY 10029",
"1569 LEXINGTON AVENUE                     New York, NY 10029",
"245 EAST 115 STREET                       New York, NY 10029",
"2349 2 AVENUE                             New York, NY 10029",
"309 EAST 105 ST New York, NY 10029",
"182 E 111TH STREET                        New York, NY 10029",
"354 EAST 116TH ST                         New York, NY 10029",
"2165 2 AVENUE                             New York, NY 10029",
"2164 2 AVENUE                             New York, NY 10029",
"429 EAST 115 STREET                       New York, NY 10029",
"1255 5 AVENUE                             New York, NY 10029",
"1635 LEXINGTON AVE                        New York, NY 10029",
"319 EAST 105TH STREET                     New York, NY 10029",
"342 EAST 110 STREET                       New York, NY 10029",
"1240 5 AVENUE                             New York, NY 10029",
"2056 2 AVENUE                             New York, NY 10029",
"351 E 116TH ST New York, NY 10029",
"77 EAST 110 STREET                        New York, NY 10029",
"161 EAST 107TH STREET                     New York, NY 10029",
"1415 5 AVENUE                             New York, NY 10029",
"140 EAST 117 STREET                       New York, NY 10029",
"2026 THIRD AVENUE                         New York, NY 10029",
"1212 5 AVENUE                             New York, NY 10029",
"2156 2ND AVENUE                           New York, NY 10029",
"291 PLEASANT AVENUE                       New York, NY 10029",
"2158 2 AVENUE                             New York, NY 10029",
"154 EAST 97TH STREET New York, NY 10029",
"333 EAST 109 STREET                       New York, NY 10029",
"1980 3 AVENUE                             New York, NY 10029",
"2019 1 AVENUE New York, NY 10029",
"129 EAST 102 New York, NY 10029",
"159 EAST 107TH STREET                     New York, NY 10029",
"1955 1ST AVENUE                           New York, NY 10029",
"2134 SECOND AVENUE                        New York, NY 10029",
"238 EAST 111TH STREET                     New York, NY 10029",
"162 EAST 105 STREET                       New York, NY 10029",
"117 EAST 102 STREET                       New York, NY 10029",
"239 EAST 110 STREET New York, NY 10029",
"112 EAST 117 STREET                       New York, NY 10029",
"411 EAST 114TH STREET                     New York, NY 10029",
"1215 5TH AVENUE New York, NY 10029",
"1255 5 AVENUE New York, NY 10029",
"1255 FIFTH AVENUE New York, NY 10029",
"15-17 EAST 109 STREET                     New York, NY 10029",
"236 EAST 106TH ST New York, NY 10029",
"220 EAST 116TH STREET                     New York, NY 10029",
"344-346 EAST 112 STREET                   New York, NY 10029",
"237 EAST 110 STREET New York, NY 10029",
"307-309 EAST 109 STREET New York, NY 10029",
"1215 5 AVENUE New York, NY 10029",
"2118 SECOND AVENUE New York, NY 10029",
"240 EAST 112 STREET                       New York, NY 10029",
"1578 LEXINGTON AVENUE                     New York, NY 10029",
"326 EAST 109TH STREET New York, NY 10029",
"223 EAST 110 STREET                       New York, NY 10029",
"158 EAST 100 STREET                       New York, NY 10029",
"328 EAST 106 STREET                       New York, NY 10029",
"1882 3 AVENUE                             New York, NY 10029",
"174 EAST 109 STREET                       New York, NY 10029",
"1270 5 AVENUE                             New York, NY 10029",
"334 EAST 106TH STREET                     New York, NY 10029",
"1996 2 AVENUE                             New York, NY 10029",
"20 EAST 116TH STREET New York, NY 10029",
"1731 LEXINGTON AVENUE                     New York, NY 10029",
"167 EAST 106 STREET                       New York, NY 10029",
"21 EAST 115 STREET                        New York, NY 10029",
"319 EAST 115TH STREET                     New York, NY 10029",
"2021 FIRST AVENUE                         New York, NY 10029",
"216 EAST 105 STREET                       New York, NY 10029",
"9 EAST 97TH STREET New York, NY 10029",
"74 EAST 116 STREET New York, NY 10029",
"330 EAST 109TH STREET New York, NY 10029",
"24 EAST 109 STREET                        New York, NY 10029",
"306 EAST 106 STREET New York, NY 10029",
"336 EAST 116TH STREET                     New York, NY 10029",
"89 EAST 116 STREET                        New York, NY 10029",
"332 EAST 106 STREET New York, NY 10029",
"1978 3 AVENUE                             New York, NY 10029",
"306 EAST 105TH                            New York, NY 10029",
"1280 FIFTH AVENUE New York, NY 10029",
"1555 LEXINGTON AVENUE New York, NY 10029",
"1255 FIFTH AVENUE                         New York, NY 10029",
"1465 PARK AVENUE New York, NY 10029",
"119 EAST 101 STREET                       New York, NY 10029",
"1715 LEXINGTON AVENUE                     New York, NY 10029",
"153 EAST 115 STREET New York, NY 10029",
"1265 PARK AVENUE New York, NY 10029",
"319 EAST 105 STREET                       New York, NY 10029",
"303 EAST 109TH STREET                     New York, NY 10029",
"94 EAST 111 STREET                        New York, NY 10029",
"321 EAST 116TH STREET                     New York, NY 10029",
"330 EAST 109 STREET                       New York, NY 10029",
"1675 LEXINGTON AVENUE New York, NY 10029",
"1988 2 AVENUE                             New York, NY 10029",
"112 EAST 98TH STREET New York, NY 10029",
"312 EAST 106 STREET                       New York, NY 10029",
"311 EAST 109TH STREET                     New York, NY 10029",
"341 EAST 116 STREET                       New York, NY 10029",
"307 EAST 111 STREET                       New York, NY 10029",
"337 EAST 104 STREET New York, NY 10029",
"161 EAST 116 STREET                       New York, NY 10029",
"1723 LEXINGTON AVENUE                     New York, NY 10029",
"156 EAST 97TH STREET New York, NY 10029",
"103 EAST 102ND STREET                     New York, NY 10029",
"336 EAST 112TH STREET New York, NY 10029",
"246 EAST 116 STREET                       New York, NY 10029",
"169 EAST 105 STREET New York, NY 10029",
"1867 2 AVENUE                             New York, NY 10029",
"410-412 EAST 115 STREET New York, NY 10029",
"323 EAST 108TH STREET New York, NY 10029",
"323 EAST 116 STREET                       New York, NY 10029",
"16 EAST 98 STREET New York, NY 10029",
"317 EAST 111 STREET New York, NY 10029",
"8-18 EAST 110 STREET                      New York, NY 10029",
"139 EAST 110TH STREET                     New York, NY 10029",
"227 EAST 111TH STREET                     New York, NY 10029",
"413 EAST 116TH STREET New York, NY 10029",
"106 EAST 104 STREET                       New York, NY 10029",
"12 EAST 97TH   STREET New York, NY 10029",
"1170 FIFTH AVENUE New York, NY 10029",
"29-31 EAST 104 STREET New York, NY 10029",
"418 EAST 115TH STREET New York, NY 10029",
"101B EAST 97TH STREET New York, NY 10029",
"164 E 105TH STREET                        New York, NY 10029",
"124 EAST 103RD STREET                     New York, NY 10029",
"105 E 97TH STREET New York, NY 10029",
"9 EAST 97TH New York, NY 10029",
"1986 2 AVENUE                             New York, NY 10029",
"214 EAST 111 STREET                       New York, NY 10029",
"173 EAST 102 STREET                       New York, NY 10029",
"1878 THIRD AVE New York, NY 10029",
"194 EAST 101 STREET New York, NY 10029",
"168 EAST 108 STREET                       New York, NY 10029",
"228 EAST 116TH STREET                     New York, NY 10029",
"137 EAST 110TH STREET                     New York, NY 10029",
"1212 5TH AVENUE                           New York, NY 10029",
"1692 LEXINGTON AVENUE                     New York, NY 10029",
"413 EAST 114TH STREET                     New York, NY 10029",
"281 PLEASANT AVENUE                       New York, NY 10029",
"102 EAST 104 STREET                       New York, NY 10029",
"118 EAST 103RD STREET                     New York, NY 10029",
"503 EAST 116TH STREET                     New York, NY 10029",
"165 EAST 104 STREET New York, NY 10029",
"221 EAST 105 STREET                       New York, NY 10029",
"173 EAST 102 STREET New York, NY 10029",
"324 EAST 112 STREET                       New York, NY 10029",
"936 5 AVENUE                              New York, NY 10021",
"181 EAST 90TH ST                          New York, NY 10128",
"7 EAST 84TH   STREET                      New York, NY 10028",
"188 EAST 76 STREET New York, NY 10021",
"435 EAST 76TH STREET New York, NY 10021",
"1601 3 AVENUE New York, NY 10128",
"128 EAST 83RD STREET New York, NY 10028",
"215 EAST 80 STREET New York, NY 10075",
"214 EAST 85TH STREET New York, NY 10028",
"524 EAST 72ND   STREET New York, NY 10021",
"145 EAST 76TH STREET                      New York, NY 10021",
"404 EAST 76TH   STREET New York, NY 10021",
"300 EAST 79TH   STREET                    New York, NY 10075",
"30 EAST 85TH New York, NY 10028",
"237 EAST 88 STREET                        New York, NY 10128",
"150 E 61ST ST New York, NY 10065",
"530 EAST 84TH STREET New York, NY 10028",
"174 EAST 70TH STREET                      New York, NY 10021",
"1664 THIRD AVE                            New York, NY 10128",
"455 EAST 86TH   STREET                    New York, NY 10028",
"123 EAST 92ND   STREET                    New York, NY 10128",
"455 EAST 86TH                             New York, NY 10028",
"215 EAST 73RD   STREET New York, NY 10021",
"116 EAST 66TH   STREET New York, NY 10065",
"4 EAST 72 ST New York, NY 10021",
"1649 FIRST AVENUE                         New York, NY 10028",
"1 EAST 66TH STREET New York, NY 10065",
"123 EAST 88 STREET New York, NY 10128",
"965 FIFTH AVENUE New York, NY 10075",
"176 EAST 77TH ST. New York, NY 10075",
"91 EAST END AVENUE New York, NY 10028",
"55 EAST 87TH New York, NY 10128",
"179 EAST 79TH STREET New York, NY 10075",
"8 EAST 96TH STREET New York, NY 10128",
"1010 FIFTH AVENUE New York, NY 10028",
"45 EAST 72ND STREET New York, NY 10021",
"970 LEXINGTON AVENUE                      New York, NY 10021",
"1016 FIFTH AVE New York, NY 10028",
"225 E. 73 STREET New York, NY 10021",
"45 EAST 80TH   STREET New York, NY 10075",
"110 E 87TH STREET New York, NY 10128",
"535 PARK AVENUE New York, NY 10065",
"332 EAST 77TH STREET New York, NY 10075",
"165 EAST 61ST   STREET                    New York, NY 10065",
"1010 PARK AVENUE                          New York, NY 10028",
"155 EAST 79TH   STREET                    New York, NY 10075",
"4 EAST 95TH STREET New York, NY 10128",
"166 EAST 96TH ST New York, NY 10128",
"1129 LEXINGTON AVENUE                     New York, NY 10075",
"300 EAST 64TH   STREET New York, NY 10065",
"17 EAST 71ST STREET                       New York, NY 10021",
"8 EAST 93RD STREET New York, NY 10128",
"1050 PARK AVENUE New York, NY 10028",
"812 FIFTH AVE New York, NY 10065",
"110 EAST 87TH   STREET New York, NY 10128",
"165 EAST 72 STREET New York, NY 10021",
"51 EAST 80TH   STREET                     New York, NY 10075",
"301 E 79TH STREET                         New York, NY 10075",
"303-305 EAST 93RD   STREET                New York, NY 10128",
"516 E. 78TH ST New York, NY 10075",
"47 EAST 87TH STREET New York, NY 10128",
"301 EAST 79TH   STREET New York, NY 10075",
"170 EAST 87                               New York, NY 10128",
"230 EAST 79TH   STREET New York, NY 10075",
"11 EAST 73RD STREET New York, NY 10021",
"239 EAST  79TH STREET New York, NY 10075",
"220 EAST 73RD STREET New York, NY 10021",
"402 EAST 80TH   STREET New York, NY 10075",
"174 EAST 74TH STREET New York, NY 10021",
"246 EAST 68TH   STREET                    New York, NY 10065",
"200 EAST 62ND   STREET New York, NY 10065",
"524 EAST 74TH   ST                        New York, NY 10021",
"531 EAST 88TH ST New York, NY 10128",
"517 EAST 77TH   STREET New York, NY 10075",
"524 E 72ND ST                             New York, NY 10021",
"1016 5 AVENUE New York, NY 10028",
"993 FIFTH AVENUE New York, NY 10028",
"170 EAST 78TH ST New York, NY 10075",
"430 EAST 77TH STREET New York, NY 10075",
"925 PARK AVENUE New York, NY 10028",
"225 EAST 79 STREET New York, NY 10075",
"165 EAST 62ND STREET                      New York, NY 10065",
"405 EAST 63RD   STREET                    New York, NY 10065",
"140 EAST 83RD New York, NY 10028",
"1538 SECOND AVENUE                        New York, NY 10028",
"1760 2 AVENUE New York, NY 10128",
"151 EAST 78TH STREET New York, NY 10075",
"995 5TH AVENUE New York, NY 10028",
"110 EAST 87                               New York, NY 10128",
"431 EAST 86TH   STREET New York, NY 10028",
"233 EAST 86TH STREET New York, NY 10028",
"230 EAST 75TH   STREET                    New York, NY 10021",
"29 EAST 69TH   STREET                     New York, NY 10021",
"509 EAST 88TH ST New York, NY 10128",
"131 EAST 81ST STREET New York, NY 10028",
"338 E 78 ST New York, NY 10075",
"531 EAST 88TH STREET New York, NY 10128",
"1204 MADISON AVENUE                       New York, NY 10128",
"1435-1437 1 AVENUE New York, NY 10021",
"425 EAST 63RD STREET New York, NY 10065",
"218 EAST 82ND   STREET New York, NY 10028",
"920 5TH AVENUE New York, NY 10021",
"300 E 62ND STREET                         New York, NY 10065",
"236 EAST 78TH STREET New York, NY 10075",
"170 EAST 87TH   STREET New York, NY 10128",
"301 EAST 64 STREET New York, NY 10065",
"8 EAST 68                                 New York, NY 10065",
"25 EAST 69TH STREET New York, NY 10021",
"177 EAST 73RD   STREET New York, NY 10021",
"1619 THIRD AVENUE New York, NY 10128",
"525 EAST 80 STREET                        New York, NY 10075",
"135 EAST 83 STREET New York, NY 10028",
"1192 PARK AVENUE New York, NY 10128",
"71 EAST 77TH   STREET New York, NY 10075",
"220 EAST 73 ST New York, NY 10021",
"108 EAST 82ND   STREET New York, NY 10028",
"8 EAST 83RD   STREET New York, NY 10028",
"1040 FIFTH AVENUE New York, NY 10028",
"8 EAST 69TH   STREET                      New York, NY 10021",
"212 EAST 95TH STREET                      New York, NY 10128",
"1363 1 AVENUE                             New York, NY 10021",
"360 E 72ND ST New York, NY 10021",
"166 EAST 61 STREET New York, NY 10065",
"402 EAST 74TH   STREET New York, NY 10021",
"515 E. 72 STREET                          New York, NY 10021",
"27 EAST 61ST   STREET                     New York, NY 10065",
"125 EAST 70 STREET                        New York, NY 10021",
"127 EAST 62ND STREET                      New York, NY 10065",
"216 EAST 95TH   STREET                    New York, NY 10128",
"230 EAST 83RD   STREET                    New York, NY 10028",
"177 EAST 77TH STREET New York, NY 10075",
"504 EAST 79TH   STREET                    New York, NY 10075",
"160 EAST 63RD   STREET                    New York, NY 10065",
